,User_id,Hotel_id,Sentiment
182,183,1,0.2086538461538461
183,184,1,0.3277777777777778
184,185,1,0.3433333333333334
185,186,1,0.3638888888888889
186,187,1,0.20071428571428568
187,188,1,0.45
188,189,1,0.34557692307692306
189,190,1,0.19440476190476189
190,191,1,0.13910256410256416
191,192,1,0.4057407407407408
192,193,1,0.33582251082251086
193,194,1,0.4766666666666667
194,195,1,0.05511111111111112
195,196,1,0.24895833333333334
196,197,1,0.3166547619047619
197,198,1,0.495
198,199,1,0.00972222222222222
199,200,1,0.27677777777777784
200,201,1,0.35714285714285715
201,202,1,0.3169444444444444
202,203,1,0.37142857142857144
203,204,1,0.10874999999999999
204,205,1,0.26499999999999996
205,206,1,0.08777777777777776
206,207,1,0.27282051282051284
207,208,1,0.45669642857142856
208,209,1,0.29423076923076924
209,210,1,0.4183597883597884
210,211,1,0.5900000000000001
211,212,1,0.19215686274509802
212,213,1,0.18005668934240363
213,214,1,0.16883333333333334
214,215,1,0.23333333333333334
215,216,1,0.2576282051282051
216,217,1,0.40327272727272734
217,218,1,0.2690816326530613
218,219,1,0.15476190476190474
219,220,1,0.3045555555555555
220,221,1,0.5855833333333333
221,222,1,0.48999999999999994
222,223,1,0.5979591836734695
223,224,1,0.5611904761904761
224,225,1,0.13892857142857143
225,226,1,0.6663333333333334
226,227,1,0.30318181818181816
227,228,1,0.3362820512820513
228,229,1,0.253368999421631
229,230,1,0.3628571428571429
230,231,1,0.4333333333333333
231,232,1,0.3125
232,233,1,0.5302083333333333
233,234,1,0.3958333333333333
234,235,1,0.26279761904761906
235,236,1,0.35
236,237,1,0.21303030303030307
237,238,1,0.525
238,239,1,0.4454545454545455
239,240,1,0.3810119047619048
240,241,1,0.344375
241,242,1,0.37214285714285716
242,243,1,0.35857142857142854
243,244,1,0.22045454545454543
244,245,1,0.39238095238095244
245,246,1,0.22264957264957264
246,247,1,0.16515151515151516
247,248,1,0.3312820512820513
248,31,2,0.2604285714285714
249,52,2,0.5241666666666667
250,78,2,0.2845833333333333
251,92,2,0.3636666666666667
252,163,2,0.5523809523809524
253,209,2,0.2816666666666667
254,249,2,0.43333333333333335
255,250,2,0.4
256,251,2,0.29661172161172167
257,252,2,0.4838684463684465
258,253,2,0.4670833333333333
259,254,2,0.17824074074074076
260,255,2,0.3821428571428572
261,256,2,0.386
262,257,2,0.42380952380952386
263,258,2,0.4666666666666666
264,259,2,0.38464285714285723
265,260,2,0.5627777777777777
266,261,2,0.3861111111111111
267,262,2,0.48489583333333336
268,263,2,0.3698717948717949
269,264,2,0.43600000000000005
270,265,2,0.23565476190476195
271,266,2,0.48629629629629634
272,267,2,0.30416666666666664
273,268,2,0.3911458333333333
274,269,2,0.4535
275,270,2,0.11851851851851852
276,271,2,0.49888888888888894
277,272,2,0.40166666666666667
278,273,2,0.6133333333333334
279,274,2,0.665
280,275,2,0.19543650793650794
281,276,2,0.5306944444444445
282,277,2,0.22380952380952385
283,278,2,0.5642857142857143
284,279,2,0.5312169312169313
285,280,2,0.40584033613445375
286,281,2,0.2272305764411028
287,282,2,0.45185185185185184
288,283,2,0.2530392156862746
289,284,2,0.6277777777777778
290,285,2,0.38595238095238094
291,286,2,0.3127083333333333
292,287,2,0.2888888888888889
293,288,2,0.6055555555555555
294,289,2,0.28894444444444445
295,290,2,0.6212566137566138
296,291,2,0.234375
297,292,2,0.17089285714285715
298,293,2,0.3758928571428572
299,294,2,0.28958333333333336
300,295,2,0.659
301,296,2,0.366156862745098
302,297,2,0.41600000000000004
303,298,2,0.35666666666666663
304,299,2,0.30821766774891773
305,300,2,0.3930952380952381
306,301,2,0.3313690476190476
307,302,2,0.41458333333333336
308,303,2,0.37748917748917743
309,304,2,0.2974074074074074
310,305,2,0.39590909090909093
311,306,2,0.34444444444444444
312,307,2,0.09071428571428572
313,308,2,0.3060606060606061
314,309,2,0.4228571428571429
315,310,2,0.4295454545454545
316,311,2,0.33878968253968256
317,312,2,0.43000000000000005
318,313,2,0.5289930555555555
319,314,2,0.42041666666666666
320,315,2,0.21893939393939396
321,316,2,0.45909090909090905
322,317,2,0.31384615384615383
323,318,2,0.47769230769230775
324,319,2,0.3568452380952381
325,320,2,0.20833333333333334
326,321,2,0.58
327,322,2,0.43125
328,323,2,0.4145833333333333
329,324,2,0.5401041666666667
330,325,2,0.40583333333333327
331,326,2,0.6068333333333333
332,327,2,0.31937499999999996
333,328,2,0.38737373737373737
334,329,2,0.4188888888888889
335,330,2,0.27049999999999996
336,331,2,0.3071428571428571
337,332,2,0.4011904761904762
338,333,2,0.29375
339,334,2,0.300734126984127
340,335,2,0.30616071428571423
341,336,2,0.4892857142857143
342,337,2,0.505
343,338,2,0.4491666666666667
344,339,2,0.5291666666666667
345,340,2,0.07638888888888887
346,341,2,0.5896666666666667
347,342,2,-0.15714285714285717
348,343,2,0.2919135802469136
349,344,2,0.5125
350,345,2,0.27222222222222225
351,346,2,0.525
352,347,2,0.46921428571428575
353,348,2,0.7
354,349,2,0.30997198879551824
355,350,2,0.1993960008245723
356,351,2,0.41468253968253976
357,352,2,0.4546354166666666
358,353,2,0.33199999999999996
359,354,2,0.2529411764705883
360,355,2,0.17912698412698413
361,356,2,0.5499999999999999
362,357,2,0.1563690476190476
363,358,2,0.42174603174603176
364,359,2,0.4108974358974358
365,360,2,0.39585714285714285
366,361,2,0.35787037037037034
367,362,2,0.4604166666666667
368,363,2,0.2885416666666667
369,364,2,0.30041666666666667
370,365,2,0.26375000000000004
371,366,2,0.30406249999999996
372,367,2,0.4157777777777778
373,368,2,0.49687499999999996
374,369,2,0.6212554112554113
375,370,2,0.5293333333333333
376,371,2,0.4170476190476191
377,372,2,0.3208333333333333
378,373,2,0.5402777777777777
379,374,2,0.3586834733893558
380,375,2,0.08570406445406448
381,376,2,0.40992063492063496
382,377,2,0.3125
383,378,2,0.2119047619047619
384,379,2,0.46715686274509793
385,380,2,0.2964285714285714
386,381,2,0.36028571428571426
387,382,2,0.4085185185185185
388,383,2,0.6083333333333333
389,384,2,0.2361666666666667
390,385,2,0.4360606060606061
391,386,2,0.3903061224489795
392,387,2,0.4098484848484848
393,388,2,0.5025000000000001
394,389,2,0.475
395,390,2,0.4388655462184874
396,391,2,0.14675925925925926
397,392,2,0.29500000000000004
398,393,2,0.17593864468864465
399,394,2,0.17523809523809525
400,395,2,0.2209065934065934
401,396,2,0.504095238095238
402,397,2,0.16330409356725148
403,398,2,0.32820512820512815
404,399,2,0.565625
405,400,2,0.2905128205128205
406,401,2,0.2970238095238095
407,402,2,0.4546875
408,403,2,0.2281904761904762
409,404,2,0.48888888888888893
410,405,2,0.4828571428571428
411,406,2,0.39285714285714285
412,407,2,0.3545833333333333
413,408,2,0.40375000000000005
414,409,2,0.2868939393939394
415,410,2,0.44972222222222213
416,411,2,0.46176470588235285
417,412,2,0.36481481481481487
418,413,2,0.35177777777777774
419,414,2,0.3045634920634921
420,415,2,0.5622222222222223
421,416,2,0.3274722222222223
422,417,2,0.37243589743589745
423,418,2,0.31666666666666665
424,419,2,0.247962962962963
425,420,2,0.39111111111111113
426,421,2,0.34
427,422,2,0.27666666666666667
428,423,2,0.3097619047619048
429,424,2,0.2372727272727273
430,425,2,0.7125
431,426,2,0.23891941391941393
432,427,2,0.6791666666666666
433,428,2,0.4001851851851852
434,429,2,0.29097744360902256
435,430,2,0.24404761904761904
436,431,2,0.28325396825396826
437,432,2,0.5885714285714286
438,433,2,0.4000000000000001
439,434,2,0.49272727272727274
440,435,2,0.28541666666666665
441,436,2,0.5166666666666667
442,437,2,0.2353443526170799
443,438,2,0.3539285714285715
444,439,2,0.6510204081632652
445,440,2,0.22916666666666669
446,441,2,0.45729166666666665
447,442,2,0.11500000000000002
448,443,2,0.3721590909090909
449,444,2,0.601
450,445,2,0.6044444444444446
451,446,2,0.36467652717652715
452,447,2,0.48694444444444446
453,448,2,0.23591269841269838
454,449,2,0.4245098039215686
455,450,2,0.1991396103896104
456,451,2,0.22084033613445384
457,452,2,0.4785714285714286
458,453,2,0.6
459,454,2,0.5491666666666667
460,455,2,0.30798941798941804
461,456,2,0.33194444444444443
462,457,2,0.29214285714285715
463,458,2,0.365
464,459,2,0.42135416666666664
465,460,2,0.08066964285714287
466,461,2,0.2878138528138528
467,462,2,0.32687908496732027
468,463,2,0.14537037037037034
469,464,2,0.2652777777777777
470,465,2,0.3132783882783883
471,466,2,0.2984375
472,467,2,0.2875
473,468,2,0.20512820512820515
474,469,2,0.6714285714285714
475,470,2,0.5713636363636364
476,471,2,0.475
477,472,2,0.5202614379084968
478,473,2,0.5944444444444446
479,474,2,0.17052083333333334
480,475,2,0.45166666666666666
481,476,2,0.3666666666666667
482,477,2,0.3725925925925926
483,478,2,0.39537301587301593
484,479,2,0.35
485,480,2,0.4202604166666667
486,481,2,0.5030000000000001
487,482,2,0.4282051282051282
488,483,2,0.39875
489,484,2,0.34057539682539684
490,485,2,0.47625
491,486,2,0.4728787878787879
492,487,2,0.4262820512820513
493,488,2,0.3713131313131314
494,489,2,0.3718686868686868
495,490,2,0.29875
496,491,2,0.26875
497,492,2,0.47175925925925927
498,493,2,0.52
499,494,2,0.09
500,495,2,0.33538461538461534
501,496,2,0.3271875
502,497,2,0.38875
503,498,2,0.3163888888888889
504,499,2,0.431047619047619
505,500,2,0.35745098039215684
506,501,2,0.28099999999999997
507,502,2,0.052083333333333336
508,503,2,0.4107142857142857
509,504,2,0.37593837535014013
510,505,2,0.6023148148148149
511,506,2,0.35277777777777786
512,507,2,0.32814814814814813
513,508,2,0.35629960317460324
514,509,2,0.525
515,510,2,0.20606060606060606
516,511,2,0.45891666666666675
517,512,2,0.4072916666666666
518,513,2,0.43111111111111117
519,514,2,0.26249999999999996
520,515,2,0.3199404761904762
521,516,2,0.3194805194805195
522,517,2,0.2921875
523,518,2,0.5372222222222222
524,519,2,0.20416666666666666
525,520,2,0.3996296296296296
526,521,2,0.4925
527,522,2,0.2333333333333333
528,523,2,0.25364583333333335
529,524,2,0.34708333333333335
530,525,2,0.37725000000000003
531,526,2,0.4681481481481482
532,527,2,0.22142857142857145
533,528,2,0.3125
534,529,2,0.5142857142857142
535,530,2,0.1278333333333333
536,531,2,0.358974358974359
537,532,2,0.3986111111111111
538,533,2,0.2938461538461538
539,534,2,0.2877465986394558
540,535,2,0.35691876750700285
541,536,2,0.5594444444444444
542,537,2,0.14790249433106575
543,15,3,0.07959183673469387
544,20,3,0.4021428571428571
545,80,3,0.2685416666666667
546,90,3,0.12023809523809526
547,165,3,0.37440476190476196
548,182,3,0.3761383928571429
549,183,3,0.3811666666666667
550,193,3,0.45097402597402597
551,215,3,0.2955128205128205
552,284,3,0.38828125
553,367,3,0.37962962962962965
554,377,3,0.5585714285714286
555,380,3,0.7475
556,391,3,0.35
557,404,3,0.24166666666666664
558,410,3,0.192
559,442,3,0.386437908496732
560,446,3,0.33197278911564626
561,489,3,0.03125000000000001
562,496,3,0.4764285714285714
563,535,3,0.23625000000000002
564,538,3,0.2753968253968255
565,539,3,0.46051587301587305
566,540,3,0.18589743589743588
567,541,3,0.2528333333333333
568,542,3,0.39427083333333335
569,543,3,0.36961538461538457
570,544,3,0.5276666666666667
571,545,3,0.6666666666666666
572,546,3,0.3306666666666667
573,547,3,0.35214285714285715
574,548,3,0.43224999999999997
575,549,3,0.5142857142857143
576,550,3,0.4272727272727273
577,551,3,0.43126566416040096
578,552,3,0.3061904761904762
579,553,3,0.425
580,554,3,0.6443333333333334
581,555,3,0.40553571428571433
582,556,3,0.7333333333333334
583,557,3,0.4489705882352941
584,558,3,0.05401234567901234
585,559,3,0.4078571428571428
586,560,3,0.16033333333333336
587,561,3,0.4629545454545454
588,562,3,0.5375000000000001
589,563,3,0.6257142857142857
590,564,3,0.5134285714285715
591,565,3,0.3333333333333333
592,566,3,0.5380952380952381
593,567,3,0.375
594,568,3,0.25662698412698415
595,569,3,0.3731349206349206
596,570,3,0.4350680272108843
597,571,3,0.5041666666666667
598,572,3,0.2791666666666667
599,573,3,0.2777777777777778
600,574,3,0.2865384615384615
601,575,3,0.5750000000000001
602,576,3,0.72
603,577,3,0.406875
604,578,3,0.4001984126984128
605,579,3,0.4323593073593074
606,580,3,0.2929166666666667
607,581,3,0.5066666666666667
608,582,3,0.5857142857142856
609,583,3,0.425
610,584,3,0.5733333333333334
611,585,3,0.43464444444444444
612,586,3,0.3981944444444445
613,587,3,0.6
614,588,3,0.23010204081632654
615,589,3,0.3837619047619048
616,590,3,0.38
617,591,3,0.22727272727272727
618,592,3,0.4885347985347985
619,593,3,-0.20476190476190473
620,594,3,0.3853703703703704
621,595,3,0.3194444444444445
622,596,3,0.3822916666666667
623,597,3,0.426
624,598,3,0.23750000000000002
625,599,3,0.18166666666666667
626,600,3,0.26958333333333334
627,601,3,0.23983630952380952
628,602,3,0.3857142857142857
629,603,3,0.6433333333333333
630,604,3,0.3483333333333334
631,605,3,0.1733982683982684
632,606,3,0.008763227513227528
633,607,3,0.41083333333333333
634,608,3,0.08833333333333333
635,609,3,0.14230158730158735
636,610,3,0.265
637,611,3,0.5979166666666668
638,612,3,0.14993468337218338
639,613,3,0.40444444444444444
640,614,3,0.353030303030303
641,615,3,0.13055555555555556
642,616,3,0.2956709956709957
643,617,3,0.5
644,618,3,0.27731481481481485
645,619,3,0.2023148148148148
646,620,3,0.4957142857142857
647,621,3,0.19345238095238096
648,622,3,0.16520833333333335
649,623,3,0.275
650,624,3,0.3104166666666666
651,625,3,0.2289206349206349
652,626,3,0.4233333333333334
653,627,3,0.5026666666666666
654,628,3,0.29750000000000004
655,629,3,0.35
656,630,3,0.061111111111111116
657,631,3,0.343921568627451
658,632,3,0.475
659,633,3,0.31666666666666665
660,634,3,-0.020833333333333332
661,635,3,0.10357142857142858
662,636,3,0.41095238095238096
663,637,3,0.2018939393939394
664,638,3,0.36981684981684987
665,639,3,0.1825
666,640,3,0.4928571428571429
667,641,3,0.24117063492063492
668,642,3,0.5571428571428572
669,643,3,0.40446428571428567
670,644,3,0.16897435897435895
671,645,3,0.27531179138322
672,646,3,0.38999999999999996
673,647,3,0.5142857142857142
674,648,3,0.0629251700680272
675,649,3,0.5302083333333334
676,650,3,-0.029810606060606044
677,651,3,0.3355860389610389
678,652,3,0.5195238095238095
679,653,3,0.33608225108225115
680,654,3,0.34199999999999997
681,655,3,0.3035416666666667
682,656,3,0.1761946386946387
683,657,3,0.18811507936507935
684,658,3,0.4330357142857143
685,659,3,0.5248214285714285
686,660,3,0.26141975308641974
687,661,3,0.32486772486772486
688,662,3,0.295
689,663,3,0.1011904761904762
690,664,3,0.2880735930735931
691,665,3,0.33051948051948055
692,666,3,0.12333333333333334
693,667,3,0.2742857142857143
694,668,3,0.5599999999999999
695,669,3,0.36666666666666664
696,670,3,0.5861111111111111
697,671,3,0.44833333333333336
698,672,3,0.14716666666666667
699,673,3,0.41777777777777775
700,674,3,0.2182291666666667
701,675,3,0.2279523809523809
702,676,3,0.3246666666666667
703,677,3,0.6313988095238094
704,678,3,0.32976190476190476
705,679,3,0.61625
706,680,3,0.15325396825396823
707,681,3,0.26567099567099567
708,682,3,0.3435353535353535
709,683,3,0.33309659090909094
710,684,3,0.5259259259259259
711,685,3,0.4563419913419913
712,686,3,0.4666666666666667
713,687,3,0.4092857142857143
714,688,3,0.1746103896103896
715,689,3,0.1946969696969697
716,690,3,0.2934920634920635
717,691,3,0.30379629629629634
718,692,3,0.23866666666666672
719,693,3,0.36519607843137253
720,694,3,0.417037037037037
721,695,3,0.19687499999999997
722,696,3,0.246031746031746
723,697,3,0.45999999999999996
724,698,3,0.3978787878787879
725,699,3,0.07272727272727272
726,700,3,0.4283333333333333
727,701,3,0.32515151515151514
728,702,3,0.05130050505050504
729,703,3,0.2960654160654161
730,704,3,0.13430059523809526
731,705,3,0.34523148148148153
732,706,3,0.4266666666666667
733,707,3,0.2876515151515152
734,708,3,0.14500000000000002
735,709,3,0.2765151515151515
736,710,3,0.22916666666666669
737,711,3,0.23729166666666665
738,712,3,0.4467261904761905
739,713,3,0.2614285714285714
740,714,3,0.19047619047619047
741,715,3,0.18814393939393945
742,716,3,0.34739583333333335
743,717,3,0.6916666666666668
744,718,3,0.4325
745,719,3,0.2980930335097002
746,720,3,0.5126666666666667
747,721,3,0.4285185185185185
748,722,3,0.2671969696969697
749,723,3,0.13
750,724,3,0.07124338624338625
751,725,3,0.159375
752,726,3,0.43466666666666665
753,727,3,0.6
754,728,3,0.4035714285714286
755,729,3,0.3394184981684981
756,730,3,0.11875000000000001
757,731,3,0.468125
758,732,3,0.16634615384615387
759,733,3,0.2742424242424243
760,734,3,0.5142857142857143
761,735,3,0.2013888888888889
762,736,3,0.6527777777777778
763,737,3,0.3
764,738,3,0.3676666666666667
765,739,3,0.2360606060606061
766,740,3,0.4408128908128908
767,741,3,0.27490358126721764
768,742,3,0.27380952380952384
769,743,3,0.17916666666666667
770,744,3,0.09823676323676321
771,745,3,0.46416666666666667
772,746,3,0.1442687074829932
773,747,3,0.26199494949494956
774,748,3,0.46433333333333326
775,749,3,-0.13416666666666666
776,750,3,0.4276190476190476
777,751,3,0.2304761904761905
778,752,3,0.3642195767195767
779,753,3,-0.06266666666666666
780,754,3,0.37645089285714284
781,755,3,0.2755952380952381
782,756,3,0.2633333333333333
783,757,3,0.45004329004329
784,758,3,0.17427721088435374
785,759,3,-0.06939775910364146
786,760,3,0.25142857142857145
787,761,3,0.24285714285714285
788,762,3,0.20833333333333337
789,763,3,0.4761904761904761
790,764,3,0.1064102564102564
791,765,3,0.18435374149659864
792,766,3,0.10208333333333335
793,767,3,0.44333333333333336
794,768,3,0.22838541666666667
795,769,3,0.5527777777777777
796,770,3,0.20031512605042015
797,771,3,0.3002777777777778
798,772,3,0.49726190476190474
799,773,3,0.26574735449735454
800,774,3,0.1736111111111111
801,775,3,0.23666666666666672
802,776,3,0.4173076923076924
803,777,3,0.33974074074074073
804,778,3,0.29982539682539683
805,779,3,0.26282051282051283
806,780,3,0.2812925170068027
807,781,3,0.4006845238095238
808,782,3,0.27159523809523806
809,783,3,0.21904761904761905
810,784,3,0.18259259259259253
811,785,3,0.2867490842490843
812,786,3,0.25866666666666666
813,787,3,0.1532312925170068
814,788,3,0.3619791666666667
815,789,3,0.4083333333333333
816,790,3,0.6402777777777777
817,791,3,0.19999999999999998
818,792,3,0.2689393939393939
819,793,3,0.3175
820,794,3,0.3837499999999999
821,795,3,0.18
822,796,3,0.33468749999999997
823,797,3,0.075
824,798,3,0.46614583333333337
825,799,3,0.3458333333333333
826,800,3,0.575
827,801,3,0.02678571428571429
828,802,3,0.3475446428571428
829,803,3,0.29212962962962963
830,804,3,0.4153846153846154
831,805,3,0.3453512396694215
832,806,3,0.1525
833,807,3,0.25
834,808,3,0.21333333333333335
835,809,3,0.28677721088435376
836,810,3,0.4243589743589744
837,811,3,0.49333333333333335
838,812,3,-0.24259259259259253
839,813,3,0.04230769230769231
840,814,3,0.06515151515151515
841,815,3,0.3948717948717949
842,816,3,0.23858974358974355
843,817,3,0.37857142857142856
844,818,3,0.30545634920634923
845,819,3,0.3708333333333334
846,820,3,0.09249999999999999
847,821,3,-0.4549999999999999
848,822,3,0.3077380952380952
849,823,3,0.14450680272108843
850,824,3,0.39309523809523805
851,825,3,0.5467592592592593
852,826,3,0.2722222222222222
853,827,3,0.1716269841269841
854,828,3,0.4583333333333333
855,829,3,0.059814814814814814
856,830,3,-0.006944444444444443
857,831,3,0.20520833333333335
858,832,3,0.32476190476190475
859,833,3,0.3539935064935065
860,834,3,0.2989204545454545
861,835,3,0.2928571428571428
862,836,3,0.11639804639804642
863,837,3,0.2590625
864,838,3,0.16434824434824435
865,839,3,0.33868686868686865
866,840,3,0.14166666666666666
867,841,3,0.45416666666666666
868,842,3,0.6334722222222222
869,843,3,0.14464285714285713
870,844,3,0.5604166666666667
871,845,3,0.34194444444444444
872,846,3,-0.09821428571428573
873,847,3,0.48045454545454547
874,848,3,-0.024999999999999994
875,849,3,0.5158333333333334
876,850,3,0.26123737373737377
877,851,3,0.4333333333333334
878,852,3,0.21071428571428572
879,853,3,0.08055555555555556
880,854,3,0.3026948051948051
881,855,3,0.5333333333333333
882,856,3,0.42045454545454547
883,857,3,0.5069444444444444
884,858,3,0.3315536315536315
885,859,3,0.3216666666666667
886,860,3,0.3625
887,861,3,0.10000000000000003
888,862,3,0.26180555555555557
889,863,3,-0.0321969696969697
890,864,3,0.3206410256410257
891,865,3,0.5461111111111111
892,866,3,0.20505102040816328
893,867,3,0.14756944444444445
894,868,3,0.5666666666666667
895,869,3,0.009814814814814813
896,870,3,0.24100340136054424
897,871,3,0.2530392156862745
898,872,3,0.5185185185185186
899,873,3,0.17275641025641028
900,874,3,0.35185185185185186
901,875,3,0.24166666666666667
902,876,3,0.14939393939393938
903,877,3,0.24422161172161175
904,878,3,0.1357142857142857
905,879,3,0.154375
906,880,3,0.18888888888888888
907,881,3,0.3848148148148148
908,882,3,0.17839285714285713
909,883,3,0.24089947089947086
910,884,3,0.22361111111111112
911,885,3,0.24285714285714283
912,886,3,0.6572222222222223
913,887,3,0.4703703703703704
914,888,3,0.30357142857142866
915,889,3,0.5569444444444444
916,890,3,0.29604166666666665
917,891,3,0.3397619047619047
918,892,3,0.22552083333333334
919,893,3,0.4954545454545455
920,894,3,0.1325
921,895,3,0.26717171717171717
922,896,3,0.3048840048840049
923,897,3,0.4616666666666666
924,898,3,0.248952380952381
925,899,3,0.11805555555555554
926,900,3,0.6941666666666666
927,901,3,0.3443877551020408
928,902,3,0.07750000000000003
929,903,3,0.048529411764705876
930,904,3,0.21519036519036516
931,905,3,0.2922619047619047
932,906,3,0.15
933,907,3,0.48
934,908,3,0.3506944444444445
935,909,3,0.25350649350649346
936,910,3,0.6599999999999999
937,911,3,0.24424603174603177
938,912,3,0.39
939,913,3,0.42291666666666666
940,914,3,0.39714285714285713
941,915,3,0.2235491071428572
942,916,3,0.1952777777777778
943,917,3,0.18333333333333332
944,918,3,-0.0819047619047619
945,919,3,0.4590476190476191
946,920,3,0.375
947,921,3,0.4166666666666667
948,922,3,0.2645238095238095
949,923,3,0.10640873015873013
950,924,3,0.24278711484593837
951,925,3,0.2521929824561403
952,926,3,0.039115646258503424
953,927,3,0.31892361111111106
954,928,3,0.5666666666666667
955,929,3,0.31439814814814826
956,930,3,0.2871913580246914
957,931,3,0.26313492063492067
958,932,3,0.4095238095238095
959,52,4,0.40946969696969693
960,55,4,0.3492424242424243
961,115,4,0.35989583333333336
962,194,4,0.2697727272727273
